host,record_type,path,run_id,variant,seed,status,checkpoint,prediction_dir,original_metric_protocol,best_validation_json,evaluation_json,n_logged_rows,last_row_json,minimum_logged_selection_metric,minimum_logged_row_json
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5890765251787616"", ""F20"": ""0.5791478048429977"", ""LE20"": ""12.644167592097396"", ""LR20"": ""0.6594812100308973"", ""seld20"": ""0.35517322145412966"", ""ER19"": ""0.523853635942566"", ""F19"": ""0.6602997355274756"", ""LE19"": ""11.010014561411705"", ""LR19"": ""0.7399"", ""seld19"": ""0.2962051619946222"", ""jepa_loss_100ms"": ""0.04258407678138068"", ""jepa_loss_300ms"": ""0.07739096257756366"", ""jepa_loss_500ms"": ""0.10010135455175917"", ""target_latent_std_mean"": ""0.8670748488102932"", ""target_latent_std_min"": ""0.6181945457740975"", ""target_latent_cov_offdiag_abs_mean"": ""0.14104916495228004"", ""target_latent_pair_cosine_mean"": ""0.2445757436781743""}",seld20,"{""epoch"": ""75"", ""ER20"": ""0.5632131446827933"", ""F20"": ""0.5927591961111512"", ""LE20"": ""12.47317245733209"", ""LR20"": ""0.6685046796778639"", ""seld20"": ""0.342811167858628"", ""ER19"": ""0.5003859811641191"", ""F19"": ""0.6702734751352551"", ""LE19"": ""11.218422071188792"", ""LR19"": ""0.7449666666666667"", ""seld19"": ""0.2868676016060893"", ""jepa_loss_100ms"": ""0.0654892418929871"", ""jepa_loss_300ms"": ""0.09946046674505193"", ""jepa_loss_500ms"": ""0.12193538113794428"", ""target_latent_std_mean"": ""0.8821793231349033"", ""target_latent_std_min"": ""0.6306005404559306"", ""target_latent_cov_offdiag_abs_mean"": ""0.13578188453139614"", ""target_latent_pair_cosine_mean"": ""0.2085002433728605""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5905979005020539"", ""F20"": ""0.5753404914606903"", ""LE20"": ""12.87758109014488"", ""LR20"": ""0.6534553577862648"", ""seld20"": ""0.3583360421056425"", ""ER19"": ""0.5266327003242242"", ""F19"": ""0.6548294408015914"", ""LE19"": ""11.18855101961782"", ""LR19"": ""0.7342666666666666"", ""seld19"": ""0.29992380240790517"", ""jepa_loss_100ms"": ""0.04393465666377798"", ""jepa_loss_300ms"": ""0.07853381101913909"", ""jepa_loss_500ms"": ""0.10309420082163304"", ""target_latent_std_mean"": ""0.8582487043738267"", ""target_latent_std_min"": ""0.5479590903597512"", ""target_latent_cov_offdiag_abs_mean"": ""0.14320930835679396"", ""target_latent_pair_cosine_mean"": ""0.25617026340952637""}",seld20,"{""epoch"": ""42"", ""ER20"": ""0.56777727065267"", ""F20"": ""0.5840289576715666"", ""LE20"": ""14.37512407423568"", ""LR20"": ""0.6667651621481863"", ""seld20"": ""0.3492112378113344"", ""ER19"": ""0.4993052339045855"", ""F19"": ""0.6691865739340791"", ""LE19"": ""11.64522930540098"", ""LR19"": ""0.70285"", ""seld19"": ""0.2979910945834613"", ""jepa_loss_100ms"": ""0.05370924855641862"", ""jepa_loss_300ms"": ""0.0868091012569184"", ""jepa_loss_500ms"": ""0.11225606580363943"", ""target_latent_std_mean"": ""0.8742136671127919"", ""target_latent_std_min"": ""0.5048798482352147"", ""target_latent_cov_offdiag_abs_mean"": ""0.17334822131364652"", ""target_latent_pair_cosine_mean"": ""0.2165652529398845""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5921402018056293"", ""F20"": ""0.5917478307065697"", ""LE20"": ""12.897348085219917"", ""LR20"": ""0.660456879759164"", ""seld20"": ""0.3528968562866682"", ""ER19"": ""0.5345636293733179"", ""F19"": ""0.6609047842910353"", ""LE19"": ""11.60340596596597"", ""LR19"": ""0.7394083333333333"", ""seld19"": ""0.2996784695566345""}",seld20,"{"""": ""0"", ""ER20"": ""0.5921402018056293"", ""F20"": ""0.5917478307065697"", ""LE20"": ""12.897348085219917"", ""LR20"": ""0.660456879759164"", ""seld20"": ""0.3528968562866682"", ""ER19"": ""0.5345636293733179"", ""F19"": ""0.6609047842910353"", ""LE19"": ""11.60340596596597"", ""LR19"": ""0.7394083333333333"", ""seld19"": ""0.2996784695566345""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5854252244028602"", ""F20"": ""0.5898111863199144"", ""LE20"": ""11.97252682517611"", ""LR20"": ""0.6613466334164588"", ""seld20"": ""0.350195360646033"", ""ER19"": ""0.5257063455303381"", ""F19"": ""0.661616897305171"", ""LE19"": ""10.883399619240635"", ""LR19"": ""0.74145"", ""seld19"": ""0.29577569486079264""}",seld20,"{"""": ""0"", ""ER20"": ""0.5854252244028602"", ""F20"": ""0.5898111863199144"", ""LE20"": ""11.97252682517611"", ""LR20"": ""0.6613466334164588"", ""seld20"": ""0.350195360646033"", ""ER19"": ""0.5257063455303381"", ""F19"": ""0.661616897305171"", ""LE19"": ""10.883399619240635"", ""LR19"": ""0.74145"", ""seld19"": ""0.29577569486079264""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.6094378271754799"", ""F20"": ""0.59083452584552"", ""LE20"": ""13.103149628041248"", ""LR20"": ""0.6639209800705036"", ""seld20"": ""0.3568693992426991"", ""ER19"": ""0.5466359092656671"", ""F19"": ""0.6654805536775433"", ""LE19"": ""11.31545358623019"", ""LR19"": ""0.7205416666666666"", ""seld19"": ""0.3058693299890173""}",seld20,"{"""": ""0"", ""ER20"": ""0.6094378271754799"", ""F20"": ""0.59083452584552"", ""LE20"": ""13.103149628041248"", ""LR20"": ""0.6639209800705036"", ""seld20"": ""0.3568693992426991"", ""ER19"": ""0.5466359092656671"", ""F19"": ""0.6654805536775433"", ""LE19"": ""11.31545358623019"", ""LR19"": ""0.7205416666666666"", ""seld19"": ""0.3058693299890173""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5790354480450327"", ""F20"": ""0.592836205047544"", ""LE20"": ""12.743203762533641"", ""LR20"": ""0.6666190033602629"", ""seld20"": ""0.34759395402393656"", ""ER19"": ""0.5161340126601822"", ""F19"": ""0.668420283501388"", ""LE19"": ""11.255683212907195"", ""LR19"": ""0.7448166666666667"", ""seld19"": ""0.2913571589742919""}",seld20,"{"""": ""0"", ""ER20"": ""0.5790354480450327"", ""F20"": ""0.592836205047544"", ""LE20"": ""12.743203762533641"", ""LR20"": ""0.6666190033602629"", ""seld20"": ""0.34759395402393656"", ""ER19"": ""0.5161340126601822"", ""F19"": ""0.668420283501388"", ""LE19"": ""11.255683212907195"", ""LR19"": ""0.7448166666666667"", ""seld19"": ""0.2913571589742919""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.601471815491996"", ""F20"": ""0.5800949220283338"", ""LE20"": ""13.35145919814811"", ""LR20"": ""0.6559611747493129"", ""seld20"": ""0.3598976230093486"", ""ER19"": ""0.5369473279507881"", ""F19"": ""0.6569981416025943"", ""LE19"": ""11.811046856229115"", ""LR19"": ""0.7131083333333333"", ""seld19"": ""0.3081144449984778""}",seld20,"{"""": ""0"", ""ER20"": ""0.601471815491996"", ""F20"": ""0.5800949220283338"", ""LE20"": ""13.35145919814811"", ""LR20"": ""0.6559611747493129"", ""seld20"": ""0.3598976230093486"", ""ER19"": ""0.5369473279507881"", ""F19"": ""0.6569981416025943"", ""LE19"": ""11.811046856229115"", ""LR19"": ""0.7131083333333333"", ""seld19"": ""0.3081144449984778""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5895329377757493"", ""F20"": ""0.5722786647314948"", ""LE20"": ""14.091037721723096"", ""LR20"": ""0.6579100145137878"", ""seld20"": ""0.35940695035723214"", ""ER19"": ""0.5167515825227729"", ""F19"": ""0.6594514455151964"", ""LE19"": ""12.07686944140694"", ""LR19"": ""0.73975"", ""seld19"": ""0.29616096403162595""}",seld20,"{"""": ""0"", ""ER20"": ""0.5895329377757493"", ""F20"": ""0.5722786647314948"", ""LE20"": ""14.091037721723096"", ""LR20"": ""0.6579100145137878"", ""seld20"": ""0.35940695035723214"", ""ER19"": ""0.5167515825227729"", ""F19"": ""0.6594514455151964"", ""LE19"": ""12.07686944140694"", ""LR19"": ""0.73975"", ""seld19"": ""0.29616096403162595""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Eval_Pilot_C3_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.5921402018056293"", ""F20"": ""0.5917478307065697"", ""LE20"": ""12.897348085219917"", ""LR20"": ""0.660456879759164"", ""seld20"": ""0.3528968562866682"", ""ER19"": ""0.5345636293733179"", ""F19"": ""0.6609047842910353"", ""LE19"": ""11.60340596596597"", ""LR19"": ""0.7394083333333333"", ""seld19"": ""0.2996784695566345""}",seld20,"{"""": ""0"", ""ER20"": ""0.5921402018056293"", ""F20"": ""0.5917478307065697"", ""LE20"": ""12.897348085219917"", ""LR20"": ""0.660456879759164"", ""seld20"": ""0.3528968562866682"", ""ER19"": ""0.5345636293733179"", ""F19"": ""0.6609047842910353"", ""LE19"": ""11.60340596596597"", ""LR19"": ""0.7394083333333333"", ""seld19"": ""0.2996784695566345""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5718849840255591"", ""F20"": ""0.5988579586009993"", ""LE20"": ""11.61615811393437"", ""LR20"": ""0.6676659528907922"", ""seld20"": ""0.34247382106946184"", ""ER19"": ""0.5153620503319438"", ""F19"": ""0.6690500510725228"", ""LE19"": ""10.559494966692405"", ""LR19"": ""0.7432166666666666"", ""seld19"": ""0.2904397983797058"", ""velocity_l2_mae"": ""0.14795333702505556"", ""velocity_cosine"": ""0.522108314050665"", ""jepa_loss_100ms"": ""0.03990374374738399"", ""jepa_loss_300ms"": ""0.07405092052005707"", ""jepa_loss_500ms"": ""0.09652916460912278"", ""target_latent_std_mean"": ""0.8483187925404883"", ""target_latent_std_min"": ""0.6101167328766544"", ""target_latent_cov_offdiag_abs_mean"": ""0.1189610511520362"", ""target_latent_pair_cosine_mean"": ""0.27322409236562484""}",seld20,"{""epoch"": ""77"", ""ER20"": ""0.5665601703940362"", ""F20"": ""0.6012576818636558"", ""LE20"": ""11.940722144606381"", ""LR20"": ""0.6718593683007001"", ""seld20"": ""0.33994511636937336"", ""ER19"": ""0.5070248571869693"", ""F19"": ""0.6735751295336786"", ""LE19"": ""10.983538810510504"", ""LR19"": ""0.74845"", ""seld19"": ""0.2865048469279206"", ""velocity_l2_mae"": ""0.15272507189208764"", ""velocity_cosine"": ""0.51040555563203"", ""jepa_loss_100ms"": ""0.05847837355859736"", ""jepa_loss_300ms"": ""0.09276178709052979"", ""jepa_loss_500ms"": ""0.11555104686858807"", ""target_latent_std_mean"": ""0.8656714749933159"", ""target_latent_std_min"": ""0.6041007064028581"", ""target_latent_cov_offdiag_abs_mean"": ""0.11810969879031832"", ""target_latent_pair_cosine_mean"": ""0.23767524004655746""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5720371215578883"", ""F20"": ""0.5939324061396555"", ""LE20"": ""12.05309577512188"", ""LR20"": ""0.6670029545290768"", ""seld20"": ""0.3445158510210694"", ""ER19"": ""0.5094951366373321"", ""F19"": ""0.6667158018867924"", ""LE19"": ""10.556266659533742"", ""LR19"": ""0.7431"", ""seld19"": ""0.2895813151592096"", ""velocity_l2_mae"": ""0.1478877982912778"", ""velocity_cosine"": ""0.5358767399077033"", ""jepa_loss_100ms"": ""0.04400003441867042"", ""jepa_loss_300ms"": ""0.08041923980605095"", ""jepa_loss_500ms"": ""0.1054713490637059"", ""target_latent_std_mean"": ""0.8691387084252864"", ""target_latent_std_min"": ""0.6147646390658756"", ""target_latent_cov_offdiag_abs_mean"": ""0.14004953078155058"", ""target_latent_pair_cosine_mean"": ""0.23793966454272827""}",seld20,"{""epoch"": ""80"", ""ER20"": ""0.5592575688422334"", ""F20"": ""0.6007653982236983"", ""LE20"": ""12.570077546137306"", ""LR20"": ""0.6757166582424722"", ""seld20"": ""0.3381523191303175"", ""ER19"": ""0.49590859966033657"", ""F19"": ""0.6756696922736327"", ""LE19"": ""11.04789008654689"", ""LR19"": ""0.74655"", ""seld19"": ""0.2837665186335466"", ""velocity_l2_mae"": ""0.1533417035469"", ""velocity_cosine"": ""0.48908687807942625"", ""jepa_loss_100ms"": ""0.0742137852976931"", ""jepa_loss_300ms"": ""0.10998286512937952"", ""jepa_loss_500ms"": ""0.13487343236486962"", ""target_latent_std_mean"": ""0.8898745023378518"", ""target_latent_std_min"": ""0.6440208703096804"", ""target_latent_cov_offdiag_abs_mean"": ""0.13069344397557586"", ""target_latent_pair_cosine_mean"": ""0.19624674001568101""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.5872508747908108"", ""F20"": ""0.5765455978221934"", ""LE20"": ""12.931010388829728"", ""LR20"": ""0.665090622537431"", ""seld20"": ""0.3543634002589491"", ""ER19"": ""0.5164427975914775"", ""F19"": ""0.665983756493744"", ""LE19"": ""11.109148866391473"", ""LR19"": ""0.7456166666666667"", ""seld19"": ""0.2916399670333104"", ""velocity_l2_mae"": ""0.14638440232505648"", ""velocity_cosine"": ""0.5406913969260376"", ""jepa_loss_100ms"": ""0.04603601928721083"", ""jepa_loss_300ms"": ""0.08305685202333521"", ""jepa_loss_500ms"": ""0.10912569374480147"", ""target_latent_std_mean"": ""0.8637166546932384"", ""target_latent_std_min"": ""0.5496464051307836"", ""target_latent_cov_offdiag_abs_mean"": ""0.12038915907834358"", ""target_latent_pair_cosine_mean"": ""0.24318663358840895""}",seld20,"{""epoch"": ""60"", ""ER20"": ""0.5679294081849993"", ""F20"": ""0.5849785095068113"", ""LE20"": ""12.949806145085482"", ""LR20"": ""0.6735630509215415"", ""seld20"": ""0.3453328038073359"", ""ER19"": ""0.49143121815655394"", ""F19"": ""0.6741707044353334"", ""LE19"": ""11.720420670278235"", ""LR19"": ""0.7452333333333333"", ""seld19"": ""0.2842851571390249"", ""velocity_l2_mae"": ""0.14908013544827392"", ""velocity_cosine"": ""0.4957459923284124"", ""jepa_loss_100ms"": ""0.05716116781881515"", ""jepa_loss_300ms"": ""0.09234032439107591"", ""jepa_loss_500ms"": ""0.11616061889427773"", ""target_latent_std_mean"": ""0.8720371333912753"", ""target_latent_std_min"": ""0.5229171674217976"", ""target_latent_cov_offdiag_abs_mean"": ""0.13293994441666568"", ""target_latent_pair_cosine_mean"": ""0.22006088744789756""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E0_OfflineEINV2_seed2026/invalid_corrected_iv_20260824/out_eval_Eval_Pilot_E0_best_seed2026/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.9987861315529929"", ""F20"": ""0.018340611353711678"", ""LE20"": ""106.11220177940056"", ""LR20"": ""0.7763398173878523"", ""seld20"": ""0.6984044837298025"", ""ER19"": ""0.32687427912341405"", ""F19"": ""0.7774816250706728"", ""LE19"": ""92.13398320537182"", ""LR19"": ""0.7360666666666666"", ""seld19"": ""0.3312953624095351""}",seld20,"{"""": ""0"", ""ER20"": ""0.9987861315529929"", ""F20"": ""0.018340611353711678"", ""LE20"": ""106.11220177940056"", ""LR20"": ""0.7763398173878523"", ""seld20"": ""0.6984044837298025"", ""ER19"": ""0.32687427912341405"", ""F19"": ""0.7774816250706728"", ""LE19"": ""92.13398320537182"", ""LR19"": ""0.7360666666666666"", ""seld19"": ""0.3312953624095351""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E0_OfflineEINV2_seed2026/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.3817130686140271"", ""F20"": ""0.7108610190395435"", ""LE20"": ""9.87132918392625"", ""LR20"": ""0.7728358899252292"", ""seld20"": ""0.2382142193344334"", ""ER19"": ""0.3243785703257681"", ""F19"": ""0.774451410658307"", ""LE19"": ""9.166155065302162"", ""LR19"": ""0.786"", ""seld19"": ""0.20371256084089603""}",seld20,"{""epoch"": ""82"", ""ER20"": ""0.37714894264415033"", ""F20"": ""0.713777640327818"", ""LE20"": ""9.830378852745811"", ""LR20"": ""0.7759393845678055"", ""seld20"": ""0.23551128339927865"", ""ER19"": ""0.3185116566311564"", ""F19"": ""0.7777515537723231"", ""LE19"": ""9.298319055887037"", ""LR19"": ""0.78975"", ""seld19"": ""0.20066685773677367""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.34117290038692055"", ""F20"": ""0.7393868385081037"", ""LE20"": ""9.844270370145605"", ""LR20"": ""0.8024995118140986"", ""seld20"": ""0.21349423525249292"", ""ER19"": ""0.28342945021145716"", ""F19"": ""0.803534633063877"", ""LE19"": ""9.52773340609644"", ""LR19"": ""0.7863666666666667"", ""seld19"": ""0.18661500068425121""}",seld20,"{"""": ""0"", ""ER20"": ""0.34117290038692055"", ""F20"": ""0.7393868385081037"", ""LE20"": ""9.844270370145605"", ""LR20"": ""0.8024995118140986"", ""seld20"": ""0.21349423525249292"", ""ER19"": ""0.28342945021145716"", ""F19"": ""0.803534633063877"", ""LE19"": ""9.52773340609644"", ""LR19"": ""0.7863666666666667"", ""seld19"": ""0.18661500068425121""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.37958314316141795"", ""F20"": ""0.7101594392667333"", ""LE20"": ""9.922361767256573"", ""LR20"": ""0.7748594315643532"", ""seld20"": ""0.23742212609266142"", ""ER19"": ""0.3215995059441099"", ""F19"": ""0.7766032417195207"", ""LE19"": ""8.861407009675935"", ""LR19"": ""0.7886833333333333"", ""seld19"": ""0.20138574245847501""}",seld20,"{"""": ""0"", ""ER20"": ""0.37958314316141795"", ""F20"": ""0.7101594392667333"", ""LE20"": ""9.922361767256573"", ""LR20"": ""0.7748594315643532"", ""seld20"": ""0.23742212609266142"", ""ER19"": ""0.3215995059441099"", ""F19"": ""0.7766032417195207"", ""LE19"": ""8.861407009675935"", ""LR19"": ""0.7886833333333333"", ""seld19"": ""0.20138574245847501""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.3379106289355891"", ""F20"": ""0.7399652308286652"", ""LE20"": ""10.85995129493972"", ""LR20"": ""0.8124396368553214"", ""seld20"": ""0.2114597060003169"", ""ER19"": ""0.27081891580161477"", ""F19"": ""0.8149078069831306"", ""LE19"": ""9.988171656725592"", ""LR19"": ""0.7974833333333333"", ""seld19"": ""0.17847940450562882""}",seld20,"{"""": ""0"", ""ER20"": ""0.3379106289355891"", ""F20"": ""0.7399652308286652"", ""LE20"": ""10.85995129493972"", ""LR20"": ""0.8124396368553214"", ""seld20"": ""0.2114597060003169"", ""ER19"": ""0.27081891580161477"", ""F19"": ""0.8149078069831306"", ""LE19"": ""9.988171656725592"", ""LR19"": ""0.7974833333333333"", ""seld19"": ""0.17847940450562882""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.3946447588620113"", ""F20"": ""0.6942429387251118"", ""LE20"": ""10.398406385683527"", ""LR20"": ""0.7627720327210987"", ""seld20"": ""0.24884967794517732"", ""ER19"": ""0.3328701559363903"", ""F19"": ""0.7642672109270743"", ""LE19"": ""8.778460292550498"", ""LR19"": ""0.7823166666666667"", ""seld19"": ""0.20876387554753803""}",seld20,"{"""": ""0"", ""ER20"": ""0.3946447588620113"", ""F20"": ""0.6942429387251118"", ""LE20"": ""10.398406385683527"", ""LR20"": ""0.7627720327210987"", ""seld20"": ""0.24884967794517732"", ""ER19"": ""0.3328701559363903"", ""F19"": ""0.7642672109270743"", ""LE19"": ""8.778460292550498"", ""LR19"": ""0.7823166666666667"", ""seld19"": ""0.20876387554753803""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.3273651468022153"", ""F20"": ""0.7526285384170999"", ""LE20"": ""9.876871377858567"", ""LR20"": ""0.8169458886963219"", ""seld20"": ""0.20316555683589083"", ""ER19"": ""0.26605151864667437"", ""F19"": ""0.8196400625978091"", ""LE19"": ""9.686656856404595"", ""LR19"": ""0.8008666666666666"", ""seld19"": ""0.1748398874238894""}",seld20,"{"""": ""0"", ""ER20"": ""0.3273651468022153"", ""F20"": ""0.7526285384170999"", ""LE20"": ""9.876871377858567"", ""LR20"": ""0.8169458886963219"", ""seld20"": ""0.20316555683589083"", ""ER19"": ""0.26605151864667437"", ""F19"": ""0.8196400625978091"", ""LE19"": ""9.686656856404595"", ""LR19"": ""0.8008666666666666"", ""seld19"": ""0.1748398874238894""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.38095238095238093"", ""F20"": ""0.7060365430575899"", ""LE20"": ""9.954908110592108"", ""LR20"": ""0.772029912882584"", ""seld20"": ""0.239547742517763"", ""ER19"": ""0.3209819360815192"", ""F19"": ""0.7739607843137254"", ""LE19"": ""8.778606461122662"", ""LR19"": ""0.78575"", ""seld19"": ""0.20251029691572994""}",seld20,"{"""": ""0"", ""ER20"": ""0.38095238095238093"", ""F20"": ""0.7060365430575899"", ""LE20"": ""9.954908110592108"", ""LR20"": ""0.772029912882584"", ""seld20"": ""0.239547742517763"", ""ER19"": ""0.3209819360815192"", ""F19"": ""0.7739607843137254"", ""LE19"": ""8.778606461122662"", ""LR19"": ""0.78575"", ""seld19"": ""0.20251029691572994""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.3906891830214514"", ""F20"": ""0.7046497399816458"", ""LE20"": ""9.910665290023875"", ""LR20"": ""0.7687366167023554"", ""seld20"": ""0.24309051948717347"", ""ER19"": ""0.3308630538829705"", ""F19"": ""0.7703207723450638"", ""LE19"": ""9.042429218323598"", ""LR19"": ""0.78875"", ""seld19"": ""0.20550699985437057"", ""velocity_l2_mae"": ""0.13994281027868935"", ""velocity_cosine"": ""0.6014421184577728""}",seld20,"{""epoch"": ""69"", ""ER20"": ""0.37958314316141795"", ""F20"": ""0.7101594392667333"", ""LE20"": ""9.922370376133323"", ""LR20"": ""0.7748594315643532"", ""seld20"": ""0.23742213804943468"", ""ER19"": ""0.3215995059441099"", ""F19"": ""0.7766032417195207"", ""LE19"": ""8.852492139286227"", ""LR19"": ""0.7886833333333333"", ""seld19"": ""0.20137336069404485"", ""velocity_l2_mae"": ""0.15378970770994477"", ""velocity_cosine"": ""0.5661198205478315""}"
