family,context,variant,weight,seed,split,config,checkpoint,prediction_dir,profile,ER20,F20,LE_CD,LF_CD,SELD_LF,LR_CD,SELD_LR
EINV2,noncausal,E1,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2027/checkpoints/completion_20260904_E1_seed2027_epoch_87.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation/submissions,dcase2020_web_lr,0.3946447588620113,0.6942429387251118,10.398406385683527,,,0.751863684771033,0.25157676493269376
EINV2,noncausal,E1,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2027/checkpoints/completion_20260904_E1_seed2027_epoch_87.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation/submissions,dcase2023_micro,0.4266945356822932,0.6754215788688256,10.397127093662364,,,0.7406580318594611,0.2670941855352549
EINV2,noncausal,E1,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2027/checkpoints/completion_20260904_E1_seed2027_epoch_87.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation/submissions,dcase2023_macro,0.4266945356822932,0.6561157444627195,10.140334587109535,,,0.7311664914057372,0.27393687299111136
EINV2,noncausal,E2,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/completion_20260904_E2_seed2027_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/submissions,dcase2020_source,0.39175414574775597,0.7012204541943456,10.295551537815173,0.7665688243472886,0.24529059393738487,,
EINV2,noncausal,E2,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/completion_20260904_E2_seed2027_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/submissions,dcase2020_web_lr,0.39175414574775597,0.7012204541943456,10.295551537815173,,,0.7549064354176175,0.24820619116980264
EINV2,noncausal,E2,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/completion_20260904_E2_seed2027_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/submissions,dcase2023_micro,0.43445804717826214,0.6805792796138136,10.378993192976107,,,0.7456845238095238,0.2664638292623091
EINV2,noncausal,E2,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/completion_20260904_E2_seed2027_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/submissions,dcase2023_macro,0.43445804717826214,0.6757674501269084,9.815929615706837,,,0.7434938878960617,0.2674324128661935
EINV2,noncausal,E3,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027/checkpoints/completion_20260904_E3_seed2027_epoch_68.pth,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation/submissions,dcase2020_source,0.4151833257264567,0.6677976557680444,12.100454671275864,0.7629549660703269,0.26291386301546005,,
EINV2,noncausal,E3,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027/checkpoints/completion_20260904_E3_seed2027_epoch_68.pth,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation/submissions,dcase2020_web_lr,0.4151833257264567,0.6677976557680444,12.100454671275864,,,0.7526243724326791,0.26549651142487196
EINV2,noncausal,E3,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027/checkpoints/completion_20260904_E3_seed2027_epoch_68.pth,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation/submissions,dcase2023_micro,0.46909525231412363,0.6457405758385277,12.131406353759209,,,0.7404318689501117,0.2875798773727033
EINV2,noncausal,E3,0.2,2027,validation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027/checkpoints/completion_20260904_E3_seed2027_epoch_68.pth,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation/submissions,dcase2023_macro,0.46909525231412363,0.6337651744427292,12.01509304821589,,,0.7426776425642873,0.28985073806041
EINV2,causal,C0.1,0,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/EINV2_C0_bestfix_seed2028/checkpoints/rabbit02_gpu3_bestfix_seed2028_epoch_45.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation/submissions,dcase2020_source,0.5428267961459676,0.6039348611008768,13.936269940416631,0.7019379559354505,0.328594425250211,,
EINV2,causal,C0.1,0,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/EINV2_C0_bestfix_seed2028/checkpoints/rabbit02_gpu3_bestfix_seed2028_epoch_45.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation/submissions,dcase2020_web_lr,0.5428267961459676,0.6039348611008768,13.936269940416631,,,0.7227069266368258,0.32340218257486714
EINV2,causal,C0.1,0,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/EINV2_C0_bestfix_seed2028/checkpoints/rabbit02_gpu3_bestfix_seed2028_epoch_45.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation/submissions,dcase2023_micro,0.580373762191944,0.5928912996930983,13.905229473079444,,,0.7146348689083099,0.33752471711024434
EINV2,causal,C0.1,0,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/EINV2_C0_bestfix_seed2028/checkpoints/rabbit02_gpu3_bestfix_seed2028_epoch_45.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation/submissions,dcase2023_macro,0.580373762191944,0.5914213983508949,13.10512531954379,,,0.6989865709218288,0.3406930111736159
Multi-ACCDOA,noncausal,A0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,dcase2020_source,0.5285638418936348,0.5557227078674526,14.587928432177396,0.6773734498881885,0.3441279327458559,,
Multi-ACCDOA,noncausal,A0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,dcase2020_web_lr,0.5285638418936348,0.5557227078674526,14.587928432177396,,,0.6319702602230484,0.35547873016214093
Multi-ACCDOA,noncausal,A0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,dcase2023_micro,0.522299158662795,0.5502963318917187,14.684526689514902,,,0.6221201570486703,0.3578658433882611
Multi-ACCDOA,noncausal,A0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,dcase2023_macro,0.522299158662795,0.53614220699494,13.942479677550313,,,0.5842520249023015,0.3698407867990971
Multi-ACCDOA,causal,C0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_20260902131803_test,dcase2020_source,0.6215765116455504,0.48720012880373526,15.128792857559969,0.600869425213331,0.4043889517092877,,
Multi-ACCDOA,causal,C0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_20260902131803_test,dcase2020_web_lr,0.6215765116455504,0.48720012880373526,15.128792857559969,,,0.5662696305287914,0.41303890038042257
Multi-ACCDOA,causal,C0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_20260902131803_test,dcase2023_micro,0.6159630705085251,0.48278051102999525,15.23286959351985,,,0.557770695916401,0.41500972921486534
Multi-ACCDOA,causal,C0,0,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_20260902131803_test,dcase2023_macro,0.6159630705085251,0.42410465251834106,38.075138179768544,,,0.48807268379496727,0.4788285699095938
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,dcase2020_source,0.5457856004855474,0.54274815490505,14.55993423460796,0.6679658346463222,0.35399003361494374,,
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,dcase2020_web_lr,0.5457856004855474,0.54274815490505,14.55993423460796,,,0.6111068962901146,0.3682047682039956
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,dcase2023_micro,0.5319038046310773,0.5371096942945889,14.649255348230628,,,0.6013939349002744,0.36869623184270717
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2028,evaluation,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,dcase2023_macro,0.5319038046310773,0.4879498126748686,14.098092103131066,,,0.5320694084942182,0.3975518293420685
EINV2,causal,C1,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2028/checkpoints/rabbit02_gpu2_c1_seed2028_epoch_81.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation/submissions,dcase2020_source,0.6652757757378044,0.5622409505388227,12.870967515396012,0.6298701298701297,0.38616751760359636,,
EINV2,causal,C1,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2028/checkpoints/rabbit02_gpu2_c1_seed2028_epoch_81.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation/submissions,dcase2020_web_lr,0.6652757757378044,0.5622409505388227,12.870967515396012,,,0.6917532812381458,0.3706967297615923
EINV2,causal,C1,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2028/checkpoints/rabbit02_gpu2_c1_seed2028_epoch_81.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation/submissions,dcase2023_micro,0.7143176234085326,0.5506137520375237,12.827262904762788,,,0.6864098567505381,0.3871391465783993
EINV2,causal,C1,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_train/ein_seld/C1_CausalEINV2_Velocity_seed2028/checkpoints/rabbit02_gpu2_c1_seed2028_epoch_81.pth,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation/submissions,dcase2023_macro,0.7143176234085326,0.5493912579917951,11.791628433062632,,,0.6578944238061978,0.3931352471152219
EINV2,causal,C2,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2028/checkpoints/rabbit02_gpu4_c2_seed2028_epoch_42.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation/submissions,dcase2020_source,0.5915332675821258,0.5650315935571056,15.032184162931355,0.6674458526607984,0.36064198890068233,,
EINV2,causal,C2,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2028/checkpoints/rabbit02_gpu4_c2_seed2028_epoch_42.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation/submissions,dcase2020_web_lr,0.5915332675821258,0.5650315935571056,15.032184162931355,,,0.6931947500189667,0.35420476456114025
EINV2,causal,C2,0.2,2028,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_train/ein_seld/C2_CausalEINV2_JEPA_seed2028/checkpoints/rabbit02_gpu4_c2_seed2028_epoch_42.pth,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation/submissions,dcase2023_micro,0.6409053681780954,0.5520628683693517,14.963441957988907,,,0.6881776325560671,0.37094877508815377
